qid,query,duration,vid,relevant_windows,gt_duration_sec,gt_union_duration_sec,gt_count,query_word_count,query_char_count,gt_duration_bin_fine,gt_duration_bin_broad,normalized_gt_width,r1_iou05,r1_iou07,oracle10_iou05,oracle10_iou07,final_width_sec,final_center_sec,center_error_sec,oracle10_best_iou,initial_width_norm_median,initial_width_sec_median,initial_width_gt_ratio_median,initial_width_gt_ratio_nearest_center,initial_nearest_center_error_sec,valid_tokens,gt_token_count,gt_token_fraction,best_gt_saliency,mean_gt_saliency,best_false_saliency,gt_vs_false_margin,gt_saliency_percentile,gt_saliency_rank,false_peaks_above_gt,false_peak_count,high_saliency_distractor_peak_count,nearby_best_saliency,gt_vs_nearby_margin,random_negative_best_mean,gt_vs_random_negative_margin,top1_gt_token,top3_gt_token,top5_gt_token,top10_gt_token,gt_token_center_sec,audio_duration_sec,qd_top1_center_hit_le_2s,short_failure_iou07,final_width_gt_ratio,qd_top1_center_sec,final_center_error_sec,audio_duration_group,audio_duration_group_threshold_sec,gt_count_bin,query_word_bin
_9mgOkzm-xg_2,A man is speaking,299,_9mgOkzm-xg,"[[11, 84]]",73.0,73.0,1,4,17,20s+,10s+,0.24414715719063546,1.0,0.0,1.0,0.0,53.0,60.5,13.0,0.6578947368421053,0.5116411935411949,152.98071686881727,2.095626258476949,2.744771477133357,0.5902820999571219,299.0,73.0,0.24414715719063546,-11.95600414276123,-12.088056342242515,-12.083351135253906,0.12734699249267578,1.0,1.0,0.0,70.0,1.0,-12.261293411254883,0.30528926849365234,-12.09145092010498,0.1354467773437502,1.0,1.0,1.0,1.0,47.5,299.0,0.0,1.0,0.726027397260274,60.5,13.0,not_short_primary,nan,1,0-5w
_9mgOkzm-xg_3,Something fries in oil,299,_9mgOkzm-xg,"[[84, 300]]",216.0,216.0,1,4,22,20s+,10s+,0.7224080267558528,0.0,0.0,1.0,0.0,46.0,203.0,11.0,0.5509259259259259,0.5116411935411949,152.98071686881727,0.7082440595778577,0.2620908722582019,10.253305353865386,299.0,215.0,0.7190635451505016,-10.38196086883545,-11.451981371502544,-10.770257949829102,0.38829708099365234,1.0,1.0,0.0,28.0,0.0,-10.770257949829102,0.38829708099365234,-10.770257949829102,0.38829708099365234,1.0,1.0,1.0,1.0,191.5,299.0,0.0,1.0,0.21296296296296297,203.0,11.0,not_short_primary,nan,1,0-5w
_9mgOkzm-xg_4,"A man speaks while frying something, with occasional banging sounds",299,_9mgOkzm-xg,"[[195, 201]]",6.0,6.0,1,10,67,5-10s,5-10s,0.020066889632107024,0.0,0.0,0.0,0.0,51.0,218.5,20.5,0.35294117647058826,0.5116411935411949,152.98071686881727,25.49678614480288,9.43527140129527,4.253305353865386,299.0,6.0,0.020066889632107024,-10.609346389770508,-10.821021238962809,-10.254289627075195,-0.3550567626953125,0.9331103678929766,21.0,20.0,92.0,15.0,-10.580913543701172,-0.028432846069335938,-10.759171981811523,0.1498255920410152,0.0,0.0,0.0,0.0,198.0,299.0,0.0,1.0,8.5,218.5,20.5,not_short_primary,nan,1,6-10w
_AcJVyToQUQ_1,Men and women pretend to sneeze,115,_AcJVyToQUQ,"[[1, 2], [7, 9], [17, 18], [26, 27], [39, 41], [58, 59], [65, 66], [77, 79], [90, 91], [102, 104]]",2.0,14.0,10,6,31,2-3s,2-5s,0.017391304347826087,0.0,0.0,0.0,0.0,6.0,6.0,2.0,0.3333333333333333,0.5116411935411949,58.83873725723741,29.419368628618706,10.886851616879156,0.21026717159023178,115.0,14.0,0.12173913043478261,-10.641313552856445,-11.243835653577532,-10.596778869628906,-0.04453468322753906,0.9826086956521739,3.0,2.0,26.0,4.0,-10.596778869628906,-0.04453468322753906,-10.861852159500122,0.22053860664367697,0.0,1.0,1.0,1.0,51.285714285714285,115.0,1.0,1.0,3.0,6.0,2.0,shorter_or_equal_audio,188.5,3+,6-10w
_BSmz3SEW1w_1,Wings flap,133,_BSmz3SEW1w,"[[58, 59], [82, 84], [103, 104]]",2.0,4.0,3,2,10,2-3s,2-5s,0.015037593984962405,0.0,0.0,0.0,0.0,5.0,114.5,11.0,0.16666666666666666,0.5116411935411949,68.04827874097892,34.02413937048946,21.462874597573247,0.9174465758150134,133.0,4.0,0.03007518796992481,-11.793203353881836,-12.040696620941162,-11.452531814575195,-0.3406715393066406,0.9398496240601504,9.0,8.0,43.0,12.0,-11.452531814575195,-0.3406715393066406,-11.864288291931153,0.07108493804931726,0.0,0.0,0.0,1.0,82.0,133.0,0.0,1.0,2.5,114.5,11.0,shorter_or_equal_audio,188.5,3+,0-5w
_BSmz3SEW1w_2,Doves coo as wings flap,133,_BSmz3SEW1w,"[[82, 84], [103, 104], [130, 133]]",3.0,6.0,3,5,23,3-5s,2-5s,0.022556390977443608,0.0,0.0,1.0,1.0,12.0,36.0,47.0,1.0,0.5116411935411949,68.04827874097892,22.682759580326305,21.76873814420219,2.1563515754641003,133.0,6.0,0.045112781954887216,-11.168863296508789,-11.361659049987793,-10.516075134277344,-0.6527881622314453,0.41353383458646614,79.0,78.0,42.0,10.0,-11.04360580444336,-0.1252574920654297,-10.761326780319214,-0.407536516189575,0.0,0.0,0.0,0.0,110.66666666666667,133.0,0.0,1.0,4.0,36.0,47.0,shorter_or_equal_audio,188.5,3+,0-5w
_C2HinL8VlM_1,An alarm blares and sirens wail,73,_C2HinL8VlM,"[[16, 20], [36, 40], [47, 49], [70, 72]]",4.0,12.0,4,6,31,3-5s,2-5s,0.0547945205479452,1.0,1.0,1.0,1.0,3.0,38.5,0.5,0.75,0.5116411935411949,37.34980712850722,9.337451782126806,3.455392034922515,1.3795695345557633,73.0,12.0,0.1643835616438356,-10.246357917785645,-10.672632535298666,-10.911808013916016,0.6654500961303711,1.0,1.0,0.0,12.0,0.0,-10.911808013916016,0.6654500961303711,-11.170106401443482,0.9237484836578371,1.0,1.0,1.0,1.0,38.5,73.0,1.0,0.0,0.75,38.5,0.5,shorter_or_equal_audio,188.5,3+,6-10w
_GI7meqlYZk_1,A girl is talking,299,_GI7meqlYZk,"[[0, 20], [105, 112], [144, 175], [262, 263], [27, 41], [116, 122], [125, 127]]",31.0,81.0,7,4,17,20s+,10s+,0.10367892976588629,1.0,0.0,1.0,0.0,13.0,7.5,2.5,0.65,0.5116411935411949,152.98071686881727,4.934861834477976,8.130325045710077,0.3509251517579486,299.0,81.0,0.2709030100334448,-9.50256633758545,-10.883595549030069,-10.945886611938477,1.4433202743530273,1.0,1.0,0.0,64.0,0.0,-10.945886611938477,1.4433202743530273,-11.08329379081726,1.5807274532318107,1.0,1.0,1.0,1.0,93.9320987654321,299.0,0.0,1.0,0.41935483870967744,7.5,2.5,not_short_primary,nan,3+,0-5w
_GI7meqlYZk_2,A cat meows,299,_GI7meqlYZk,"[[13, 43], [48, 58], [82, 84], [88, 92], [141, 142]]",30.0,47.0,5,3,11,20s+,10s+,0.10033444816053512,0.0,0.0,1.0,0.0,15.0,14.5,13.5,0.5666666666666667,0.5116411935411949,152.98071686881727,5.099357228960575,5.304840243547877,1.4617395210139819,299.0,47.0,0.15719063545150502,-10.988037109375,-11.518587071844872,-10.819292068481445,-0.1687450408935547,0.9933110367892977,3.0,2.0,80.0,4.0,-10.854521751403809,-0.1335153579711914,-11.008267850875855,0.02023074150085513,0.0,1.0,1.0,1.0,43.351063829787236,299.0,0.0,1.0,0.5,14.5,13.5,not_short_primary,nan,3+,0-5w
_GI7meqlYZk_3,Music plays,299,_GI7meqlYZk,"[[44, 92], [119, 142], [175, 260], [264, 300]]",85.0,192.0,4,2,11,20s+,10s+,0.2842809364548495,0.0,0.0,1.0,0.0,9.0,5.5,62.5,0.5581395348837209,0.5116411935411949,152.98071686881727,1.7997731396331442,2.0837254839522,2.5615307621048657,299.0,191.0,0.6387959866220736,-12.325910568237305,-13.032458440171487,-12.092056274414062,-0.2338542938232422,0.9966555183946488,2.0,1.0,36.0,11.0,-12.630119323730469,0.30420875549316406,-12.092056274414062,-0.2338542938232422,0.0,1.0,1.0,1.0,181.1806282722513,299.0,0.0,1.0,0.10588235294117647,5.5,62.5,not_short_primary,nan,3+,0-5w
_YS5uKWoB6g_1,A boy cries while talking to adults,237,_YS5uKWoB6g,"[[63, 103], [161, 166]]",40.0,45.0,2,7,35,20s+,10s+,0.16877637130801687,1.0,1.0,1.0,1.0,38.0,79.0,4.0,0.813953488372093,0.5116411935411949,121.25896286926319,3.0314740717315796,2.640237446501355,0.2624573013799534,237.0,45.0,0.189873417721519,-10.916929244995117,-11.038463147481282,-10.810638427734375,-0.10629081726074219,0.9409282700421941,15.0,14.0,61.0,13.0,-10.867655754089355,-0.04927349090576172,-10.846921501159668,-0.07000774383544872,0.0,0.0,0.0,0.0,91.94444444444444,237.0,0.0,0.0,0.95,79.0,4.0,not_short_primary,nan,2,6-10w
_YS5uKWoB6g_2,Electronic sound,237,_YS5uKWoB6g,"[[13, 14]]",1.0,1.0,1,2,16,1-2s,0-2s,0.004219409282700422,0.0,0.0,0.0,0.0,17.0,10.5,3.0,0.058823529411764705,0.5116411935411949,121.25896286926319,121.25896286926319,158.82037232737193,24.618384139430894,237.0,1.0,0.004219409282700422,-10.985971450805664,-10.985971450805664,-10.496040344238281,-0.4899311065673828,0.8396624472573839,39.0,38.0,71.0,10.0,-10.522383689880371,-0.46358776092529297,-11.429599561691283,0.44362811088561926,0.0,0.0,0.0,0.0,13.5,237.0,0.0,1.0,17.0,10.5,3.0,longer_audio,213.0,1,0-5w
_YS5uKWoB6g_3,A boy are talking,237,_YS5uKWoB6g,"[[206, 229]]",23.0,23.0,1,4,17,20s+,10s+,0.0970464135021097,1.0,1.0,1.0,1.0,31.0,215.5,2.0,0.7419354838709677,0.5116411935411949,121.25896286926319,5.272128820402747,5.059683824951865,36.910190401390906,237.0,23.0,0.0970464135021097,-11.178143501281738,-11.38430524908978,-10.934890747070312,-0.24325275421142578,0.9493670886075949,13.0,12.0,69.0,13.0,-11.153470993041992,-0.024672508239746094,-11.106329565048219,-0.07181393623351973,0.0,0.0,0.0,0.0,217.5,237.0,1.0,0.0,1.3478260869565217,215.5,2.0,not_short_primary,nan,1,0-5w
_YS5uKWoB6g_4,A door closes as a child cries,237,_YS5uKWoB6g,"[[38, 39], [130, 134], [231, 238]]",7.0,12.0,3,7,30,5-10s,5-10s,0.029535864978902954,0.0,0.0,1.0,0.0,8.0,6.0,32.5,0.5555555555555556,0.5116411935411949,121.25896286926319,17.322708981323313,22.68862461819599,0.3816158605691058,237.0,11.0,0.046413502109704644,-10.649720191955566,-11.544506419788707,-10.277917861938477,-0.37180233001708984,0.9535864978902954,12.0,11.0,72.0,11.0,-10.869379997253418,0.21965980529785156,-10.825745334625244,0.17602514266967795,0.0,0.0,0.0,0.0,179.13636363636363,237.0,0.0,1.0,1.1428571428571428,6.0,32.5,not_short_primary,nan,3+,6-10w
_YS5uKWoB6g_5,Coughing sounds,237,_YS5uKWoB6g,"[[59, 60]]",1.0,1.0,1,2,15,1-2s,0-2s,0.004219409282700422,0.0,0.0,0.0,0.0,12.0,8.0,51.5,0.0,0.5116411935411949,121.25896286926319,121.25896286926319,199.3730826867678,4.576410481161616,237.0,1.0,0.004219409282700422,-11.71938419342041,-11.71938419342041,-10.648204803466797,-1.0711793899536133,0.620253164556962,91.0,90.0,78.0,14.0,-10.814126968383789,-0.9052572250366211,-11.729171104431153,0.009786911010742472,0.0,0.0,0.0,0.0,59.5,237.0,0.0,1.0,12.0,8.0,51.5,longer_audio,213.0,1,0-5w
_ezm-TpKj1w_1,"As music plays, an announcement rings out",130,_ezm-TpKj1w,"[[128, 130]]",2.0,2.0,1,7,41,2-3s,2-5s,0.015384615384615385,0.0,0.0,1.0,0.0,8.0,4.0,125.0,0.5,0.5116411935411949,66.51335516035533,33.256677580177666,31.916570963303958,29.942298532408515,130.0,2.0,0.015384615384615385,-14.254119873046875,-14.292779922485352,-13.116277694702148,-1.1378421783447266,0.7846153846153846,29.0,28.0,41.0,6.0,-14.1021728515625,-0.151947021484375,-14.449051218032837,0.19493134498596199,0.0,0.0,0.0,0.0,129.0,130.0,0.0,1.0,4.0,4.0,125.0,shorter_or_equal_audio,188.5,1,6-10w
_oKXrY5Ff0g_1,Paper tears,82,_oKXrY5Ff0g,"[[0, 14], [29, 38], [49, 50]]",14.0,24.0,3,2,11,10-20s,10s+,0.17073170731707318,0.0,0.0,0.0,0.0,3.0,32.5,1.0,0.3333333333333333,0.5116411935411949,41.95457787037798,2.996755562169856,0.4342412710419964,1.3628743634634546,82.0,24.0,0.2926829268292683,-11.388861656188965,-11.989829421043396,-11.599204063415527,0.2103424072265625,1.0,1.0,0.0,17.0,3.0,-11.870672225952148,0.4818105697631836,-11.673547134399413,0.28468547821044865,1.0,1.0,1.0,1.0,18.708333333333332,82.0,1.0,1.0,0.21428571428571427,32.5,1.0,not_short_primary,nan,3+,0-5w
_oKXrY5Ff0g_2,A woman laughs,82,_oKXrY5Ff0g,"[[63, 83], [58, 62]]",20.0,24.0,2,3,14,20s+,10s+,0.24390243902439024,0.0,0.0,0.0,0.0,9.0,72.5,0.5,0.45,0.5116411935411949,41.95457787037798,2.097728893518899,2.4286900707603403,0.3513228177010035,82.0,23.0,0.2804878048780488,-11.065736770629883,-11.357505093450131,-10.712594985961914,-0.35314178466796875,0.975609756097561,3.0,2.0,20.0,4.0,-11.177034378051758,0.111297607421875,-10.936802902221679,-0.12893386840820398,0.0,1.0,1.0,1.0,70.32608695652173,82.0,1.0,1.0,0.45,72.5,0.5,not_short_primary,nan,2,0-5w
_oKXrY5Ff0g_3,People talk and laugh as a dog barks,82,_oKXrY5Ff0g,"[[69, 71]]",2.0,2.0,1,8,36,2-3s,2-5s,0.024390243902439025,0.0,0.0,0.0,0.0,4.0,5.0,65.0,0.2222222222222222,0.5116411935411949,41.95457787037798,20.97728893518899,20.131990915314805,7.517449843519216,82.0,2.0,0.024390243902439025,-12.032319068908691,-12.040045261383057,-11.120567321777344,-0.9117517471313477,0.524390243902439,40.0,39.0,27.0,6.0,-11.885343551635742,-0.14697551727294922,-11.885360670089721,-0.14695839881897044,0.0,0.0,0.0,0.0,70.0,82.0,0.0,1.0,2.0,5.0,65.0,shorter_or_equal_audio,188.5,1,6-10w
_xylo5_IiaM_1,A woman talks while a child occasionally speaks and something light taps against a surface,300,_xylo5_IiaM,"[[42, 130]]",88.0,88.0,1,15,90,20s+,10s+,0.29333333333333333,0.0,0.0,0.0,0.0,12.0,23.0,63.0,0.14772727272727273,0.5116411935411949,153.49235806235845,1.7442313416177095,2.8678521675311823,4.890619644099218,300.0,88.0,0.29333333333333333,-11.491071701049805,-11.684991988268765,-11.504572868347168,0.013501167297363281,1.0,1.0,0.0,67.0,8.0,-11.56220531463623,0.07113361358642578,-11.52243133544922,0.031359634399414915,1.0,1.0,1.0,1.0,86.0,300.0,0.0,1.0,0.13636363636363635,23.0,63.0,not_short_primary,nan,1,11-15w
_xylo5_IiaM_2,"A woman talks, paper rustles, and something drags across the floor",300,_xylo5_IiaM,"[[131, 151], [257, 282], [172, 191], [204, 225], [233, 238], [287, 300]]",25.0,103.0,6,11,66,20s+,10s+,0.08333333333333333,0.0,0.0,1.0,1.0,21.0,128.5,12.5,0.7692307692307693,0.5116411935411949,153.49235806235845,6.139694322494338,6.3870986209941005,2.439872429111034,300.0,103.0,0.3433333333333333,-11.158746719360352,-11.76361909884851,-11.089073181152344,-0.06967353820800781,0.9866666666666667,5.0,4.0,62.0,15.0,-11.20341682434082,0.04467010498046875,-11.1064577293396,-0.05228899002075238,0.0,0.0,1.0,1.0,218.48058252427185,300.0,0.0,1.0,0.84,128.5,12.5,not_short_primary,nan,3+,11-15w
_z6pymOet7g_1,Music plays,80,_z6pymOet7g,"[[25, 48]]",23.0,23.0,1,2,11,20s+,10s+,0.2875,1.0,0.0,1.0,1.0,15.0,32.5,4.0,0.8214285714285714,0.5116411935411949,40.931295483295585,1.779621542751982,1.1226086746033734,0.7601825107879563,80.0,23.0,0.2875,-11.165143966674805,-11.673265705937924,-11.912435531616211,0.7472915649414062,1.0,1.0,0.0,16.0,0.0,-12.034530639648438,0.8693866729736328,-11.95065354347229,0.7855095767974856,1.0,1.0,1.0,1.0,36.5,80.0,0.0,1.0,0.6521739130434783,32.5,4.0,not_short_primary,nan,1,0-5w
_z6pymOet7g_2,A man is speaking as water flows,80,_z6pymOet7g,"[[58, 63]]",5.0,5.0,1,7,32,5-10s,5-10s,0.0625,1.0,0.0,1.0,0.0,3.0,59.5,1.0,0.6,0.5116411935411949,40.931295483295585,8.186259096659118,7.856386698659437,0.458585518517836,80.0,5.0,0.0625,-11.203237533569336,-11.871159744262695,-12.319084167480469,1.1158466339111328,1.0,1.0,0.0,20.0,3.0,-12.447580337524414,1.2443428039550781,-12.566400594711304,1.363163061141968,1.0,1.0,1.0,1.0,60.5,80.0,1.0,1.0,0.6,59.5,1.0,not_short_primary,nan,1,6-10w
a3GzZKxUTy8_1,A dog barks while various birds are chirping,118,a3GzZKxUTy8,"[[4, 19], [45, 47], [52, 55]]",15.0,20.0,3,8,44,10-20s,10s+,0.1271186440677966,0.0,0.0,1.0,0.0,6.0,46.0,0.0,0.6,0.5116411935411949,60.373660837860996,4.024910722524067,2.5389666190612963,0.7837692034122412,118.0,20.0,0.1694915254237288,-11.074958801269531,-11.354955625534057,-11.430394172668457,0.3554353713989258,1.0,1.0,0.0,28.0,0.0,-11.430394172668457,0.3554353713989258,-11.511664218902588,0.4367054176330569,1.0,1.0,1.0,1.0,21.25,118.0,1.0,1.0,0.4,46.0,0.0,not_short_primary,nan,3+,6-10w
aMhu5eMQAsI_1,"Amid the commotion, a man announces and an engine hums",170,aMhu5eMQAsI,"[[29, 37], [133, 136]]",8.0,11.0,2,10,54,5-10s,5-10s,0.047058823529411764,1.0,0.0,1.0,0.0,8.0,35.0,2.0,0.6,0.5116411935411949,86.97900290200313,10.872375362750391,10.434263584157064,4.963005773149604,170.0,11.0,0.06470588235294118,-10.166162490844727,-10.671292131597346,-10.419504165649414,0.2533416748046875,1.0,1.0,0.0,43.0,4.0,-10.742931365966797,0.5767688751220703,-11.015447235107422,0.849284744262695,1.0,1.0,1.0,1.0,60.68181818181818,170.0,1.0,1.0,1.0,35.0,2.0,not_short_primary,nan,2,6-10w
aMhu5eMQAsI_2,"Amid the commotion, music plays",170,aMhu5eMQAsI,"[[111, 118], [119, 126], [127, 136]]",9.0,23.0,3,5,31,5-10s,5-10s,0.052941176470588235,1.0,0.0,1.0,0.0,13.0,119.5,3.0,0.5384615384615384,0.5116411935411949,86.97900290200313,9.664333655778126,3.5763570528878383,0.4935180941709518,170.0,23.0,0.13529411764705881,-11.490776062011719,-11.818208404209303,-11.521862983703613,0.03108692169189453,1.0,1.0,0.0,46.0,3.0,-12.01087760925293,0.5201015472412109,-11.784637155532836,0.29386109352111767,1.0,1.0,1.0,1.0,123.58695652173913,170.0,0.0,1.0,1.4444444444444444,119.5,3.0,not_short_primary,nan,3+,0-5w
aMhu5eMQAsI_3,"Amid the commotion, a man announces, an engine hums, and music plays",170,aMhu5eMQAsI,"[[133, 136]]",3.0,3.0,1,12,68,3-5s,2-5s,0.01764705882352941,0.0,0.0,0.0,0.0,9.0,21.5,113.0,0.125,0.5116411935411949,86.97900290200313,28.99300096733438,27.824702891085504,4.963005773149604,170.0,3.0,0.01764705882352941,-11.497174263000488,-11.620909055074057,-10.495319366455078,-1.0018548965454102,0.8176470588235294,32.0,31.0,46.0,8.0,-11.661157608032227,0.16398334503173828,-11.58628267288208,0.0891084098815913,0.0,0.0,0.0,0.0,134.5,170.0,0.0,1.0,3.0,21.5,113.0,shorter_or_equal_audio,188.5,1,11-15w
aZAXO2WZn84_1,A bell rings and steam hisses,300,aZAXO2WZn84,"[[1, 19]]",18.0,18.0,1,6,29,10-20s,10s+,0.06,0.0,0.0,1.0,0.0,9.0,285.5,275.5,0.5714285714285714,0.5116411935411949,153.49235806235845,8.52735322568658,11.168802554667506,38.25111916383658,300.0,18.0,0.06,-10.71729850769043,-11.36637740665012,-10.73536205291748,0.01806354522705078,1.0,1.0,0.0,90.0,14.0,-11.424360275268555,0.707061767578125,-11.239524574279786,0.5222260665893561,1.0,1.0,1.0,1.0,10.0,300.0,0.0,1.0,0.5,285.5,275.5,not_short_primary,nan,1,6-10w
aZAXO2WZn84_2,People are talking as a steam whistle blows,300,aZAXO2WZn84,"[[38, 41], [50, 54], [58, 60], [64, 67], [131, 133], [153, 154], [191, 192], [235, 237], [270, 271], [284, 285], [289, 291]]",4.0,22.0,11,8,43,3-5s,2-5s,0.013333333333333334,0.0,0.0,0.0,0.0,12.0,8.0,31.5,0.25,0.5116411935411949,153.49235806235845,38.37308951558961,24.20624954613524,2.0243155845451497,300.0,22.0,0.07333333333333333,-10.208782196044922,-11.048916123130105,-9.87283992767334,-0.33594226837158203,0.96,13.0,12.0,78.0,8.0,-10.5886812210083,0.3798990249633789,-10.255210304260254,0.046428108215332387,0.0,0.0,0.0,0.0,129.86363636363637,300.0,0.0,1.0,3.0,8.0,31.5,longer_audio,188.5,3+,6-10w
aZAXO2WZn84_3,Music is playing,300,aZAXO2WZn84,"[[68, 123], [126, 292]]",166.0,221.0,2,3,16,20s+,10s+,0.5533333333333333,1.0,1.0,1.0,1.0,61.0,99.5,4.0,0.9171270718232044,0.5116411935411949,153.49235806235845,0.9246527594117979,0.8053187270097163,1.7057502514177827,300.0,221.0,0.7366666666666667,-11.86936092376709,-12.5720214023849,-12.088973999023438,0.21961307525634766,1.0,1.0,0.0,20.0,1.0,-12.418621063232422,0.549260139465332,-12.088973999023438,0.21961307525634766,1.0,1.0,1.0,1.0,180.75339366515837,300.0,0.0,0.0,0.3674698795180723,99.5,4.0,not_short_primary,nan,2,0-5w
aZAXO2WZn84_4,People are talking as a bell rings,300,aZAXO2WZn84,"[[113, 115], [255, 258]]",3.0,5.0,2,7,34,3-5s,2-5s,0.01,0.0,0.0,0.0,0.0,15.0,7.5,106.5,0.08,0.5116411935411949,153.49235806235845,51.164119354119485,84.29433993880012,4.785024931346541,300.0,5.0,0.016666666666666666,-12.031058311462402,-12.550824928283692,-11.580364227294922,-0.45069408416748047,0.91,28.0,27.0,91.0,14.0,-12.03030014038086,-0.0007581710815429688,-12.06777681350708,0.0367185020446783,0.0,0.0,0.0,0.0,199.5,300.0,0.0,1.0,5.0,7.5,106.5,longer_audio,188.5,2,6-10w
aZAXO2WZn84_5,People are talking as a horn honks,300,aZAXO2WZn84,"[[176, 177], [230, 231]]",1.0,2.0,2,7,34,1-2s,0-2s,0.0033333333333333335,0.0,0.0,0.0,0.0,14.0,8.0,168.5,0.08333333333333333,0.5116411935411949,153.49235806235845,153.49235806235845,22.24162607776079,0.38856474437849897,300.0,2.0,0.006666666666666667,-11.418481826782227,-11.54909610748291,-10.475635528564453,-0.9428462982177734,0.8,61.0,60.0,90.0,13.0,-11.438648223876953,0.020166397094726562,-11.513285293579102,0.09480346679687557,0.0,0.0,0.0,0.0,203.5,300.0,0.0,1.0,14.0,8.0,168.5,longer_audio,213.0,2,6-10w
ajheseWZmmU_1,A cat meows,122,ajheseWZmmU,"[[67, 73], [75, 79], [109, 111], [113, 115]]",6.0,14.0,4,3,11,5-10s,5-10s,0.04918032786885246,0.0,0.0,1.0,1.0,5.0,95.5,14.5,0.8,0.5116411935411949,62.420225612025774,10.403370935337628,1.5074879897148978,1.618650337286084,122.0,14.0,0.11475409836065574,-11.320411682128906,-11.802585261208671,-11.435510635375977,0.11509895324707031,1.0,1.0,0.0,32.0,5.0,-12.001901626586914,0.6814899444580078,-11.739196376800537,0.41878469467163093,1.0,1.0,1.0,1.0,84.0,122.0,0.0,1.0,0.8333333333333334,95.5,14.5,not_short_primary,nan,3+,0-5w
ajheseWZmmU_2,Electronic tones ring out,122,ajheseWZmmU,"[[88, 90]]",2.0,2.0,1,4,25,2-3s,2-5s,0.01639344262295082,1.0,0.0,1.0,0.0,4.0,89.0,0.0,0.5,0.5116411935411949,62.420225612025774,31.210112806012887,36.134169345458716,0.7909924848722198,122.0,2.0,0.01639344262295082,-11.630029678344727,-11.805604457855225,-11.619955062866211,-0.010074615478515625,0.9918032786885246,2.0,1.0,37.0,9.0,-12.376092910766602,0.746063232421875,-12.35632140159607,0.7262917232513431,0.0,1.0,1.0,1.0,89.0,122.0,1.0,1.0,2.0,89.0,0.0,shorter_or_equal_audio,188.5,1,0-5w
b1PXsfgQw5w_1,Someone slaps their hand as people laugh,297,b1PXsfgQw5w,"[[13, 14], [269, 270]]",1.0,2.0,2,7,40,1-2s,0-2s,0.003367003367003367,0.0,0.0,0.0,0.0,10.0,220.0,49.5,0.07142857142857142,0.5116411935411949,151.95743448173488,151.95743448173488,199.02806152417497,34.26860797219821,297.0,2.0,0.006734006734006734,-11.723257064819336,-11.929734706878662,-11.762764930725098,0.03950786590576172,1.0,1.0,0.0,89.0,21.0,-12.367860794067383,0.6446037292480469,-12.53381706237793,0.8105599975585935,1.0,1.0,1.0,1.0,141.5,297.0,0.0,1.0,10.0,220.0,49.5,longer_audio,213.0,2,6-10w
b1PXsfgQw5w_2,A man clears his throat as a woman talks,297,b1PXsfgQw5w,"[[182, 183]]",1.0,1.0,1,9,40,1-2s,0-2s,0.003367003367003367,0.0,0.0,0.0,0.0,14.0,220.0,37.5,0.0,0.5116411935411949,151.95743448173488,151.95743448173488,22.01920981698318,8.149679096934705,297.0,1.0,0.003367003367003367,-11.858702659606934,-11.858702659606934,-11.56834888458252,-0.29035377502441406,0.696969696969697,91.0,90.0,87.0,24.0,-11.735274314880371,-0.1234283447265625,-12.025461616516113,0.1667589569091792,0.0,0.0,0.0,0.0,182.5,297.0,0.0,1.0,14.0,220.0,37.5,longer_audio,213.0,1,6-10w
bIV3bJZpkgA_1,Rotor blades and machines whir,300,bIV3bJZpkgA,"[[0, 14], [30, 300]]",270.0,284.0,2,5,30,20s+,10s+,0.9,1.0,1.0,1.0,1.0,237.0,163.5,1.5,0.9926470588235294,0.5116411935411949,153.49235806235845,0.568490215045772,0.08237639288059552,11.111435255621501,300.0,284.0,0.9466666666666667,-11.40266227722168,-11.557472648754926,-12.213007926940918,0.8103456497192383,1.0,1.0,0.0,4.0,0.0,-12.213007926940918,0.8103456497192383,-12.213007926940918,0.8103456497192383,1.0,1.0,1.0,1.0,157.2112676056338,300.0,1.0,0.0,0.8777777777777778,163.5,1.5,not_short_primary,nan,2,0-5w
bIV3bJZpkgA_2,Rotor blades whir as birds chirp,300,bIV3bJZpkgA,"[[107, 165]]",58.0,58.0,1,6,32,20s+,10s+,0.19333333333333333,0.0,0.0,0.0,0.0,250.0,161.0,25.0,0.2555066079295154,0.5116411935411949,153.49235806235845,2.646419966592387,1.66939652042312,1.9756844154548503,300.0,58.0,0.19333333333333333,-10.599955558776855,-10.688661723301328,-10.536927223205566,-0.06302833557128906,0.9133333333333333,27.0,26.0,69.0,10.0,-10.536927223205566,-0.06302833557128906,-10.544286012649536,-0.055669546127319336,0.0,0.0,0.0,0.0,136.0,300.0,0.0,1.0,4.310344827586207,161.0,25.0,not_short_primary,nan,1,6-10w
